movie_id,title,tags
12103,Don't Say a Word,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret.. Thriller cemetery diamant suspense psychiatrist killer NathanR.Conrad PatrickKoster ElisabethBurrows GaryFleder"
60304,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past. Fantasy Horror Action witch blackmagic steampunk goodvsevil troll extremeviolence violence witchcraft evil witchhunt witchhunter evilwitch duringcreditsstinger hanselandgretel guns 3d Hansel Gretel Muriel TommyWirkola"
2251,Unfaithful,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man. Thriller Drama adultery infidelity eroticism literature lover newyorkcity eroticthriller EdSumner Constance""Connie""Sumner PaulMartel AdrianLyne"
46529,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger. Action Thriller ScienceFiction Adventure secretidentity alien teenageboy teenagehero alienteenager interspeciesromance basedonyoungadultnovel superpowers JohnSmith/NumberFour HenriSmith NumberSix/MarenElizabeth D.J.Caruso"
231,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins. Drama Thriller antiterror bomb assassination middleeast lebanon cia capitalism globalization lossofson persia waragainstterror energypolicy petrol BobBarnes BryanWoodman BennettHoliday StephenGaghan"
300671,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos. Action Drama History Thriller War basedonnovel assaultrifle mercenary libya biography basedontruestory heroism explosion americanabroad death 21stcentury ciaagent u.s.ambassador Tyrone'Rone'Woods JackSilva Mark'Oz'Geist MichaelBay
228326,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears. Romance Animation Adventure Comedy Family Fantasy lovetriangle afterlife dayofthedead bullfighting Manolo(voice) Joaquin(voice) Maria(voice) JorgeR.Gutierrez"
9754,Firewall,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake. Thriller bank technology blackmail hacker seattle computerhacker firewall JackStanfield BillCox BethStanfield RichardLoncraine"
66,Absolute Power,A master thief coincidentally is robbing a house where a murder in which the President of The United States is involved occurs in front of his eyes. He is forced to run yet may hold evidence that could convict the President. A political thriller from and starring Clint Eastwood and based on a novel by David Baldacci. Crime Drama Thriller corruption assassination washingtond.c. rape whitehouse usapresident daughter government suspense secretservice secretserviceagent LutherWhitney PresidentAllenRichmond SethFrank ClintEastwood
4421,G.I. Jane,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail. Action Drama poem middleeast helicopter satellite navy sexism war army sexualharassment navyseal feminist soldier commando mentalhealth drillinstructor military u.s.military armybase reconnaissance sexualdiscrimination LieutenantJordanO'Neil MasterChiefJohnJamesUrgayle SenatorLillianDeHaven RidleyScott
2649,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins. Drama Thriller Mystery brotherbrotherrelationship birthday dangeroflife birthdayparty surprising NicholasVanOrton ConradVanOrton Christine DavidFincher"
588,Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game. Horror Mystery monster motherrole burningofwitches fog suffering darkness sadism supernatural revenge surrealism gore survival goodvsevil blood anotherdimension torture creature violence demon witchburning basedonvideogame dismemberment religiousfanatic ghosttown sleepwalking RoseDaSilva ChristopherDaSilva CybilBennett ChristopheGans"
10393,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot. Comedy americanfootball strike sport coach misfit americanfootballplayer ShaneFalco JimmyMcGinty AnnabelleFarrell HowardDeutch"
71552,American Reunion,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend. Comedy wifehusbandrelationship sequel familyreunion masturbation scat highschoolreunion quittingajob milf duringcreditsstinger JimLevenstein MichelleFlaherty-Levenstein SteveStifler JonHurwitz HaydenSchlossberg"
9631,The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy. Action Adventure Crime Drama Mystery Thriller corruption hostage pension innocence police hostage-taking murder suspense conspiracy bulletwound negotiator Lt.DannyRoman Lt.ChrisSabian Cdr.AdamBeck F.GaryGray"
216282,Into the Storm,"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot. Action Thriller tornado student foundfootage disastermovie GaryMorris Allison Pete StevenQuale"
